Track Id,Artist,Title,Year,Hotness,Duration,Album Name,Album ID
TRAPUXT128F4230216,Lester Bowie,Organic Echo (Part II),0,nan,327.18322,All The Magic!,181270
TRAPVBP128F9308A86,Alejandro Lerner,No Hace Falta Que Lo Digas,1984,nan,263.6273,Lernertres,346205
TRAPVDC128F422C711,Wolfchant,Guardians Of The Forest,2007,0.6101745404770151,208.56118,A Pagan Storm,179898
TRAPVFO128F9347D5B,La 5A Estacion,Ayer,0,0.34580223396532944,135.8624,Primera Toma,514720
TRAPVGB128F42725AF,The Ataris,I Won't Spend Another Night Alone,1999,nan,257.85424,So Long_ Astoria,287297
TRAPVJC128F4285891,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,Don't Sit Under The Apple Tree,1994,nan,172.06812,Singin' With The Big Bands,293877
TRAPVKB128F93377C1,Jacques Douai,Les Scieurs De Long,0,nan,191.65995,Heritage - La Belle Se Promène - BAM (1978),368962
TRAPVPK128F9305F31,Ronnie Milsap,How Great Thou Art,0,0.2914145267483539,281.52118,Then Sings My Soul: 24 Favorite Hymns & Gospel Songs,400022
TRAPVPS128F423CD26,Marc Shaiman,Fruits & Nuts,0,nan,165.72036,The Out of Towners,188216
TRAPVQZ128F93378B1,Jacques Douai,Mes Belles Amourettes,0,nan,114.33751,Heritage - Récital N°5 & 6 - BAM (1958-1959),368975
TRAPVRB128F92E7BF4,DJ Slugo,Bass To Bass,0,nan,248.99873,DJ Slugo Juke Chronicles Vol. 1,329936
TRAPVRU128F9302300,SKOLD vs. KMFDM,All Or Nothing,0,nan,303.22893,SKOLD vs. KMFDM,398259
TRAPVXQ128F425A974,Legion Of Green Men,Dubbaq,0,0.21204540548371908,396.77342,Baqontraq,245079
TRAPVXS128F9331A42,Glen Ricks,Out Of My Mind,0,nan,242.20689,Fall In Love,463600
TRAPVXU128F149E7CD,Faces,Stay With Me,1971,0.25576510102034733,279.84934,The Best Of Faces: Good Boys When They're Asleep,57641
TRAPVYD12903CE0269,Enslavement Of Beauty,And Still I Wither,1999,0.5079835521600519,313.75628,Traces O` Red,727876
TRAPVZR128F92F8FD0,Aynsley Lister,Crazy,2009,0.3347065490692206,227.10812,Equilibrium,394257
TRAPWGW128F92F8F7C,David Raksin,The Bad And The Beautiful,0,nan,141.40036,Hollywood Screen Gems - Vol 1,530333
TRAPWMY128F4275285,Facto Delafe y las flores azules,Desde el este,2007,0.5184187065975314,100.362,La luz de la mañana,211944
TRAPWSV128F4294DF4,Al Toomer,Finish the Job,0,0.0,225.90649,Urban Messiah,224617
TRAPWTX128F428FE47,Nick Ingman,"The Marquis and the Scaffold (From ""Quills"")",0,0.23528047821920517,186.61832,Quills,296781
TRAPWXY128F14B0901,Utopia,Hiroshima,0,nan,435.93098,RA,65479
TRAPWYA12903CAF95F,John Brown,Ms. Marseilles,0,0.0,113.97179,Burbstrumentals_ Vol. 1,665471
TRAPWZW128F4292E66,Toni Braxton,Let Me Show You The Way (Out),2002,0.5998686640092785,258.48118,More Than A Woman,299156
TRAPXDK12903CC631E,Tommy Overstreet,If I Miss You Again Tonight,0,nan,169.22077,The Best of Tommy Overstreet,673803
TRAPXHQ128F9340E67,Chris Brown,I Love U,0,0.5819871566886738,182.22975,Graffiti,640908
TRAPXLO128F931B20B,Erkki Junkkarinen,Nuoruusmuistoja,2002,0.34580223396532944,218.93179,Vuosikirja 1976 - 50 hittiä,542091
TRAPXNL128F4258C60,Charlie Peacock,After Lovin You (Love Life Album Version),1991,0.0,291.21261,Love Life,148146
TRAPXOE128F92FAB15,Capone-N-Noreaga,Beef,2009,0.49545313652464545,217.41669,Channel 10,395388
TRAPXRU128F932D676,Patric C,Find The Office,0,0.0,236.82567,The Horrible Plans Of Flex Busterman,505308
TRAPXSL128F42305D6,Kitaro,Quasar,2006,0.39200877147130697,410.06975,Spiritual Garden,236595
TRAPXTG12903CE64CF,Jean-michel Rotin,Swing,0,nan,177.91955,L'integrale,819713
TRAPXTV128F423A363,Happy Mondays,"Wrote For Luck (12"" - Remastered version)",1988,0.34580223396532944,342.59546,Bummed,186364
TRAPXVE128F92DD085,Flutlicht,Ahmea,2000,nan,513.56689,Ahmea,473068
TRAPXZH128F92E1E72,Alain Souchon,Le Bagad De Lann Bihoue,0,nan,231.31383,Collection,326830
TRAPYBS128F9309278,Mil featuring Memphis Bleek,Street Sh***,0,nan,265.29914,Street Scriptures,535176
TRAPYCB128F930CD70,Prince With 94 East,Dance To The Music Of The World - Original Re-Mix (Practice Session),0,nan,364.5122,Prince With 94 East's You Can Be My Teacher,349295
TRAPYCB128F9345A8E,Fiasko,Hot Rod,0,nan,403.19955,Hot Rod,558296
TRAPYCR128F4289604,Flickerstick,Coke (Live),0,0.4454545254934259,280.89424,Causing A Catastrophe (Live),220156
TRAPYGN128F42345D8,Bobby Darin,Drown In My Own Tears (LP Version),0,0.0,203.57179,Bobby Darin Sings Ray Charles,131071
TRAPYHA12903CED089,John Michael Talbot,Fan Into Flame,0,0.0,170.44853,Meditations In The Spirit,599821
TRAPYID12903D09B0E,Malina,Druzya,0,0.0,232.04526,Malina.Org.azm.ru,743937
TRAPYML128F423DF98,A Skylit Drive,Ability To Create A War,2007,0.6840887753980979,88.86812,She Watched The Sky,189558
TRAPYVH128F428CFD7,Daughters,Pants_ Meet Shit,2003,0.5547932117685068,52.11383,Canada Songs,238761
TRAPZAW128F930FEEF,The Waybacks,McHattie's Waltz,2000,nan,288.49587,Devolver,451714
TRAPZDX12903D05CCB,Maurice Chevalier,Ça S'est Passé Un Dimanche,0,nan,185.39057,Le plus grandes chansons,696379
TRAPZJQ128F428A022,Dropkick Murphys,Going Strong (Album Version),0,0.6054735403193996,186.01751,The Gangs All Here,104645
TRAPZJV12903CCF414,Josie,Heavy Heart (Album Version),0,nan,303.20281,Unkunvenshunal Girl,766240
TRAPZLI128F92DB0CD,Dendemann,Dendemänner braucht das Land,2006,nan,205.13914,Abersowasvonlive,428212
TRAPZOH128F92E7FD6,André Verchuren,Un P'Tit Brin De Musette,2001,nan,165.04118,Les Increvables N1,386704
TRAPZQI128F428CF18,Amorphis,And I Hear You Call,1997,0.5359538016656614,280.97261,My Kantele,239559
TRAPZQV128F9313F84,Dave Alvin,Somewhere In Time,0,0.37598430150044215,354.19383,Ashgrove,539621
TRAPZTV128F92CAA4E,Beyoncé,Single Ladies (Put A Ring On It),2008,nan,466.05016,Single Ladies (Put A Ring On It) - Dance Remixes,372352
TRAPZYB128F9309217,Illya Kuryaki And The Valderramas,Ninja Mental,1996,0.4623799459732465,233.97832,Ninja Mental - Unplugged MTV,346368
TRAPZYO128EF3519A2,G Unit feat. 50 Cent,Tony Yayo Explosion,2002,0.3277366831778408,101.43302,Tha Gangsta Mix,76211
TRAPZZJ12903CC5190,Robben Ford,Ain't Got Nothin' But The Blues (Album Version),1988,0.5187598979970994,278.96118,Talk To Your Daughter,762519
TRAQACB128F4263F7B,Ultimate Fakebook,Soaked In Cinnamon,0,0.4733465411087876,183.27465,This Will Be Laughing Week,283150
TRAQACX128F92FE83D,Information Society,Make It Funky (Album Version),1988,0.5971167029227197,68.362,Information Society,615115
TRAQADQ12903CDCEF5,Call To Preserve,Now And Forever,2006,0.4079746515398249,165.82485,Unsinkable,771302
TRAQAIW12903C9B61E,Belle and Sebastian,I Could Be Dreaming,1996,0.8155508605526589,226.92526,The BBC Sessions,569858
TRAQAMG128F934AED9,GWAR,Slap U Around,1994,0.4541929882180224,159.68608,This Toilet Earth,559913
TRAQAPL12903CB18F0,León Gieco,La Mamá De Jimmy,1999,nan,218.5922,Un Leon Demente,666401
TRAQAVX128F42A13D7,Little Capes,Like A Freza,0,0.0,289.64526,Reggae Deluxe,304243
TRAQAXL12903C9AA01,Johnny Pearson,Lets Go Amigos - Tail,0,nan,17.60608,KPM 1000 Series: Flamboyant Themes (Volume 4),658032
TRAQAYR128F427DC4C,Jean Segurel,Bourrée des Monts d'Aubrac,0,0.0,186.90567,POUR CHANTER L'AUVERGNE,291237
TRAQAYU128EF340AD0,Broadcast,Guardian Angel,0,0.0,302.52363,Who's got the ball,67489
TRAQBCD128F92EE352,Pinchers,My Heart Is Booked,0,0.0,221.88363,Bandelero,479986
TRAQBGF128F429C893,Junior Reid,Skank and Dub,0,0.25251024429539437,220.47302,Double Top,114665
TRAQBGZ128F932CD62,Laurie Berkner,ABCD Medley,0,0.46048484498641545,182.22975,Whaddaya Think of That?,633245
TRAQBNL128F421DC67,Frank Stokes,It Won't Be Long Now,2005,nan,188.89098,The Best Of Frank Stokes,174867
TRAQBNL128F4254D13,Warrior King,Another Love Song,2005,0.5187598979970994,204.38159,Hold The Faith,146299
TRAQBRP128F92DFCEF,Simply Red,Good Times Have Done Me Wrong (live) - exclusive version,0,nan,305.162,Stay (Bonus Version),474283
TRAQBSN12903CF6797,Orquesta Sublime,Me Dicen El Feliz,0,nan,222.14485,A Bailar Boogaloo Con La Sublime (Digitally Remastered),736184
TRAQBTT128F427AE7D,Xzibit featuring Jayo Felony and Method Man,Pu**y Pop,0,nan,201.06404,40 Dayz & 40 Nightz (Explicit),289558
TRAQBTU128F931BB1D,Hot Club Of Cowtown,Cabiria,2009,0.4733465411087876,203.96363,Wishful Thinking,455699
TRAQBVO128F425D1F9,Aleks Syntek,Un Espacio Para Andar (2002 Digital Remaster),0,0.2375673422039582,275.19955,Más Fuerte De Lo Que Pensaba,150034
TRAQBXG128F9352821,Les Malpolis,Plus chère la vie,2009,nan,298.89261,This Machine Kills Fingers (Live),648379
TRAQCBN128F1456991,The Roots / Jaguar,We Got You (Featuring Jaguar),0,0.46054128135865785,39.18322,The Roots Come Alive,22383
TRAQCCG128F14AD361,John Ottman,Entanglement,2005,nan,79.77751,Fantastic Four,64186
TRAQCFH128F92FE30F,Fabri Fibra,Alla Fine Di Tutto Questo,2009,0.34580223396532944,267.36281,Chi Vuole Essere Fabri Fibra ?,486373
TRAQCFJ128F92FFED9,DJ Nasty,Sounds Of The City,0,0.0,206.70649,Hot Sauce,793443
TRAQCIE12903D07754,Moss,Orchard,0,0.0,261.48526,Moss,743070
TRAQCIO128EF34C3F7,Christoper Titus,The Impala Incident (The Fifth Annual End Of The World Tour),0,0.5205646224430164,119.66649,The 5th Annual End Of The World Tour,72447
TRAQCKG128F421C277,In Extremo,Frei zu sein,2008,nan,186.06975,Frei zu sein,228846
TRAQCTA12903CCE568,The Incurables,Finally,0,0.0,276.63628,Fade,588642
TRAQCVQ128F92D2B3D,Frank Caliendo,Now I'm All Over The Place_ Scoob (Album Version),2008,0.3231121208952123,433.47546,All Over The Place,320409
TRAQCXM128F4230BAD,The Steeles,Left Behind,0,nan,241.26649,Left Behind,236727
TRAQDBO128F92ED2AC,In Extremo,Signapur,2005,0.47405483093120077,233.74322,Mein rasend Herz,388992
TRAQDCD128F935F863,Guitar Shorty,History Of Jody,0,0.24717095023756602,817.37098,Shorty's Blues,653213
TRAQDID128F92FF26D,Funeral For A Friend,Juneau [Live],2007,0.5324827075077003,251.21914,The Great Wide Open,615353
TRAQDSN128F42934A2,Sugarbomb,Posterchild for Tragedy,2001,0.42744657148843085,260.93669,Bully,298752
TRAQDUR128F931B4E9,Tom Petty,Wildflowers (Album Version),1994,0.6216210728285284,190.32771,Wildflowers,542173
TRAQDVL128F9311923,Groove Karma,Come All Over Me,0,nan,206.78485,Come All Over Me,494459
TRAQDWW12903CF4274,Joan Sutherland,Handel: Alcina: Tornami a vagheggiar,0,0.46054128135865785,264.12363,Joan Sutherland,602053
TRAQDXE128F92C3197,Love Jones,Matter Of Fact,1993,0.0,384.13016,Here's To The Losers,312392
TRAQDXL128F4260EB8,Jeff Beck,Head For Backstage Pass,1976,0.7379941821443943,163.83955,Original Album Classics,280787
TRAQDXM128F421F033,Skeeter Davis,Santa Claus Is Coming To Town,1999,0.4733465411087876,153.96526,Country Christmas,229718
TRAQDYJ128F14989F8,Crystals,He's A Rebel,0,nan,150.90893,Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996,55322
TRAQDZM128F426444D,Bebe Winans / Stephanie Mills,Everyday,2000,0.0,324.93669,Love And Freedom,92970
TRAQDZZ128F42AF66A,Three 6 Mafia,Let's Plan A Robbery,2005,nan,213.60281,Most Known Unknown (Screwed and Chopped),307441
TRAQEEB128F9332D97,Jaydee,Plastic Dreams,1992,nan,265.84771,Optimo presents In Order To Edit,507592
TRAQEFY128F42A0036,Flamin' Groovies,Carol,1999,0.6008538026098821,195.39546,Teenage Head,302022
TRAQEJH12903CF048F,Vickie Winans,Boyfriends,0,nan,108.45995,Share the Laughter,688578
TRAQEKD128F425293D,Auf Der Maur,Taste You,2004,0.7995478390058034,277.89016,Auf Der Maur,275602
TRAQEKV128F147B762,Kim English,Treat Me Right (Jon Cutler Album Version),0,0.4051157216913865,292.5971,My Destiny,38375
TRAQELD128F4274F52,Daniel Johnston,Come To Me Tonight,1998,0.42744657148843085,115.35628,Frankenstein Love,93092
TRAQELO128F42595F5,Juan Carlos Baglietto,Todo A Mi Favor,0,nan,218.09587,Coleccion Aniversario,148341
TRAQEOG128F9353981,Martin Sexton,Caught In The Rain,1996,nan,277.39383,Black Sheep,519735
TRAQEOO128F9336721,Thriller U,Dancehall Man,0,nan,235.12771,Love Rule,420080
TRAQEOP12903CA65E2,Shakira,Tú,1998,nan,214.12526,Donde Estan Los Ladrones,573639
TRAQESC128F92D9527,Jimmy Johnson,Country Preacher,0,0.5114243256864599,287.32036,North // South,323446
TRAQEUQ128F425282E,Behemoth,Chant For Eschaton 2000,1999,0.6110500499493631,321.48853,Satanica,273881
TRAQEVV128EF34E413,Sick Puppies,Deliverance,2006,nan,190.9024,Dressed Up As Life,74767
TRAQEZO128F9345243,The Real Kids,Better Be Good,1976,nan,252.26404,The Real Kids,642912
TRAQFCX128F423C1A4,Lee Ritenour,Good Question  (LP Version),0,0.4343479507105055,223.45098,Rit_ Vol. 1,135485
TRAQFDL128F427E823,The Jason Bonham Band,Bing,1992,0.0,290.19383,MAD HATTER,291718
TRAQFEZ128F92E565D,Poncho Sanchez / Dianne Reeves,Morning,1999,nan,355.05587,Morning Cup Of Jazz,328334
TRAQFGC12903CB9BCB,Audio Pyper,Walk in the Park,0,0.2353960423877843,405.52444,Soweto Jumpoff,802033
TRAQFGE128F9322ADA,Oliver Lake Quintet,Only If You Live There,0,0.0,419.76118,Talkin' Stick,457892
TRAQFGR128EF34E7AF,David Arkenstone,Waterfall (Spirit Of The Rainforest Album Version),0,0.2707759989463275,363.41506,Spirit Of The Rainforest,74894
TRAQFHK128F92F3274,Mark Ashley,Operation Love,0,nan,190.77179,Heartbreak Boulevard,337100
TRAQFPB128F421FFC9,Roger Reynolds,Stereophonic Presentation - Kokoro_ Pt. 5,0,0.0,313.91302,Process And Passion,175508
TRAQFPY12903C9EA62,Alkonost,Dumy Moi-Zamicy Dal Nie...,0,nan,542.87628,Put Neprojdennyj,571514
TRAQFRC128F930D467,A Ghost Devotion,Need Not,0,0.0,305.34485,They'll All Believe_ There's Nothing Wrong With My Heart,537383
TRAQFUM12903D0F30B,Xose Manuel Budiño,A Galicia Vente Xa,0,nan,365.47873,Zume De Tierra,790603
TRAQFXU128F424DF7C,RyanDan,Always,2007,0.46048484498641545,235.12771,RyanDan,143221
TRAQGHF128F4263CCB,Pelt,Track 04,0,nan,225.98485,Untitled,248865
TRAQGID128F932232D,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,No Mercy Remix (Cade Money Remix),2007,nan,239.33342,House of Stone,454569
TRAQGLM128EF356DEA,Vivian,Bad Creation,2007,0.21508031850922793,227.76118,Vivianism,78341
TRAQGMY128F425A2F5,Annie Lennox,A Whiter Shade Of Pale,1995,nan,316.76036,Medusa,278972
TRAQGNV128C7196894,Blink-182,All Of This,2003,0.7241339532038322,280.00608,blink-182,109
TRAQGRI12903CEE1DA,Michèle Bernard,Chanson sous la pluie,2002,nan,192.67873,Mes premiers vinyls,777840
TRAQGWN12903CE658C,We Show Up On Radar,Like a Bird Pulling Up At a Worm,0,0.26695518627553855,194.71628,A Loaf Of Bread_ A Container Of Milk And A Stick Of Butter,730337
TRAQGWU128F93275F9,Michael Bloomfield,Buried Alive In The Blues,0,0.37598430150044215,295.91465,Live At The Old Waldorf,413660
TRAQGXT128F4239CE0,Cocoa Tea,I Can't Help,0,0.24906579485370342,237.89669,One Way,186231
TRAQGZY128F425E791,The Rongetz Foundation,East,0,0.3066991647346994,390.37342,East,203334
TRAQHAK128F425EDD8,Beyoncé,Ring The Alarm,2006,nan,161.38404,The Beyonce Experience Live Audio,280446
TRAQHCG128E07951DA,Mase,Wanna Hurt Mase? (Album Version),0,0.48456252996792964,263.18322,Harlem World *Cancelled*,16681
TRAQHHV128F92E0787,Information Society,Seek 300,1997,0.0,288.62649,Don't Be Afraid,474494
TRAQHHW128F14A8FF9,The Paul Butterfield Blues Band,Thank You Mr. Poobah ( Remastered 97' Version ),0,0.6360223862804752,246.12526,An Anthology: The Elektra Years,62337
TRAQHKA12903CD817A,Catherine Howe,Going Home (Acoustic),0,nan,203.44118,English Tale,813956
TRAQHLV12903CB6474,Der Plan,Alte Pizza,1988,0.3603705827121406,153.59955,Perlen...,711606
TRAQHMP128F932D69C,Patric C,Everything Has Changed,0,0.0,286.4322,The Horrible Plans Of Flex Busterman,505308
TRAQHNQ12903CA5676,Little Freddie King,Goin' Upstairs (Little Freddie King),0,nan,312.63302,Messin' Around tha House,573754
TRAQHNX128E07822A7,Radiohead,Fast-Track,2001,nan,197.45914,Pyramid Song,1022
TRAQHOI128F4233163,Dimmu Borgir,The Chosen Legacy,2007,0.6819750880772124,259.02975,In Sorte Diaboli,130521
TRAQHOL128F422F029,Jimmy Riley,Show Of Love,0,nan,233.7171,Magic,236135
TRAQHPK128F92E339B,Percy Faith & His Orchestra,Song From Moulin Rouge,0,nan,195.02975,16 Most Requested Songs Of The 1950s. Volume Two,326864
TRAQHVX128F92E444A,David Arkenstone,Drifting,2009,0.2707759989463275,272.74404,Chillout Lounge,385023
TRAQHWF128F146FF11,Jellyfish,The Ghost At #1,2006,0.4785044003818184,216.60689,Best!,32651
TRAQHYE128F4275428,Fuzz,Blues 666,0,nan,238.36689,Uno,211974
TRAQIBP12903CBD3E0,Rui Da Silva,Amidar (CCCP Mix),0,0.26586104921065007,444.9171,Amidar,714206
TRAQICU128F4295BED,Shakira,Donde Estas Corazon,1997,nan,399.98649,The Remixes,300411
TRAQIDB128F9339E13,Faking David,Down A Notch,0,0.0,169.56036,Freedom Of Expression,466884
TRAQIET128F9338109,María Elena Walsh,Balada De La Mariposa,0,nan,148.89751,Canciones Para Grandes,509338
TRAQIHG128F424B549,BassTurk,Unutmam,2008,nan,259.05587,Bassturk,272297
TRAQIKC128F9303360,Connie Francis,You Were Only Fooling,0,0.3135621142479342,135.8624,Who's Sorry Now?...The Early Years 1955-58,446779
TRAQIQP128E079505F,Twista Featuring Cee-Lo,Hope  (Edited Album Version),2004,0.3277366831778408,272.50893,Kamikaze,129253
TRAQITZ128F4265E0E,Johnny Cash,Lonesome To The Bone,1974,0.5787556780825298,162.29832,Wanted Man: The Johnny Cash Collection,281825
TRAQIUE128F4286303,Curtis Mayfield,Soul Music (ReMastered),2006,nan,237.60934,Future Shock,219093
TRAQIWL12903CF2A34,K-OS,The Avenue (Zack W. Remix),0,0.5486780555679608,282.43546,Yes! 2-Disc Set,601499
TRAQIYQ12903CBAE8A,The Mighty Clouds Of Joy,I've Come This Far by Faith,0,0.0,141.58322,Gospel,802498
TRAQJAM128F14AC5E8,Geier Sturzflug,Bruttosozialprodukt,1982,nan,186.51383,Deutsche Hits CD1,63766
TRAQJAO128F93289C4,Alturas,Turu wilakuy,0,0.0,293.90322,Entre tanto canto...,414439
TRAQJAU128F42585AD,Spectra Soul,The Tube,2008,0.46054128135865785,303.51628,Shogun Assassins EP Vol. 3,263655
TRAQJBM128F428DA47,F.I.R.,Si Xin De Li You,0,nan,248.0322,Unlimited,105758
TRAQJBN12903CC16B5,Black Debbath,Grønn Dame_ Rød Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),0,nan,268.61669,Black Debbath Hyller Kvinnen!,715656
TRAQJFK128F428508A,Dolly Parton,I'm Running Out Of Love,2008,nan,125.33506,Just Because I'm A Woman,293621
TRAQJGB128F426A9B6,Stevie Ray Vaughan And Double Trouble,The House Is Rockin',1994,0.6787289814401122,168.30649,In Step,284311
TRAQJKM128F93578DA,The Glencastle Sound,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,0,nan,3.5522,Our Scottish Heritage,564640
TRAQJLD128F9350D44,Bruce Carroll,The Room,0,0.0,278.41261,Boomerang,518347
TRAQJLZ128F930BD03,Glen Ricks,Magic Carpet Ride - Original,0,nan,167.49669,Glen Ricks' Rock My Boat,349122
TRAQJMP128F92E3821,Muse,Can't Take My Eyes Off You,0,0.8256560998432283,211.12118,Dead Star / In Your World,522407
TRAQJNA128F425D4F0,CoCo Lee,Mo Jing,0,nan,269.53098,COCO 1994-2008 Best Collection,279684
TRAQJNQ12903CBD304,YZ,Love,0,nan,287.37261,The Legend Of Floyd Jones,803589
TRAQJOE128F92F1D58,Brainchoke,Crystal Clear,0,0.22154865991439518,87.14404,Introspective,391315
TRAQJOP128F424C3D2,Slim Whitman,China Doll,2002,nan,170.81424,UK - 1955 - September,257268
TRAQJSB128F1454BB2,Badmarsh & Shri,Dancing Drums,1997,0.6045007385888197,497.13587,Dancing Drums,21374
TRAQKAH128F92D62A7,Groucho Marx,Show Fifteen with Bernard Sampson & Robert Sewell,0,nan,321.20118,Best Of The Radio Shows,377938
TRAQKCG12903CBE810,Jeff Scott Soto,Colour My XTC,0,0.3347065490692206,298.05669,One Night In Madrid,670712
TRAQKCW128F9352A52,Super700,The Other Side,2009,nan,47.28118,Lovebites,519314
TRAQKIM128F42618D0,Kékélé,Yo Odeconer,2006,0.26586104921065007,309.49832,Kinavana,253948
TRAQKPR128F427DDF8,Gerard Lenorman,Voici Les Clés,1999,nan,227.39546,La Ballade Des Gens Heureux,291253
TRAQKTC128F429211E,Tabu Ley Rochereau,Kassoule,0,nan,173.19138,Rochereau_ Sam Mangwana & l'African Fiesta National,223668
TRAQKUB128F1460B81,AZ,Aziatic (Outro),2002,0.48576115292501804,60.21179,Aziatic,25791
TRAQKVC128F425E65C,The Clash,Inoculated City,1982,0.7590683433012374,130.63791,London Calling / Combat Rock,280181
TRAQKVM128F145BB26,Wendy Moten,Make This Love Last,1992,0.0,230.37342,Wendy Moten,24127
TRAQKZA128F9306913,Black History,Problem Inna the System,2001,0.34580223396532944,251.402,Reggae Salute,345280
TRAQLFD12903CE16C7,Melatonin,Le complexe de Sisyphe,0,nan,233.11628,La fin de l'éternité,773152
TRAQLIE128F931C3F3,Steve Green,Honor The Lord (He Holds The Keys Album Version),0,0.30804515173625696,147.40853,He Holds the Keys,356385
TRAQLMY128F42313D6,Pink Floyd,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),0,nan,60.13342,Ummagumma,839
TRAQLNE128F42AC1AF,Judas Iscariot,Babylon,1995,0.5663125809263672,393.89995,The Cold Earth Slept Below,122729
TRAQLOD128F145EC9D,Enrique Iglesias,Dicen Por Ahi,1998,0.46987300095423234,229.0673,Cosas Del Amor,25202
TRAQLOT12903CE025B,Eddy Arnold,Enclosed_ One Broken Heart,0,nan,156.21179,Country Lovers_ Vol. 2,682722
TRAQLTJ128F92E7FEE,André Verchuren,Jalousie,0,nan,194.82077,Les Increvable N2,386707
TRAQLWZ12903CC77C2,Johnny Osbourne,Turn Me On,0,0.0,271.5424,Black & White Vol. 2: Reggae Classics,807238
TRAQLXW128F4278459,Andreas Dorau,Du Verstehst Mich Nicht,2005,nan,267.36281,40 Frauen / Im September,159601
TRAQMAK128F930D5F6,The Roots,100% Dundee,0,nan,270.31465,The Roots,350438
TRAQMBA12903CD57EA,The Merry Macs,Breezin' Along With the Breeze,0,nan,182.9873,Classic Years of The Merry Macs,768418
TRAQMBC128F424FC8B,Ashtrax,Future Traffic Song,2002,0.43965465970686407,278.36036,Xtreme Control EP,274889
TRAQMCF128F4247415,D.O.W.N.,I Don't Give a F**k,0,0.0,239.72526,Southern Slang,256234
TRAQMCM128F934CF43,Tito Rodriguez,Mango Del Monte,2001,nan,176.5873,A Man And His Music  - El Inolvidable,646387
TRAQMDS128F9326C87,SNAP!,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),0,nan,385.35791,Attack - The Remixes Part 1,413547
TRAQMKM128F92E4EDD,California Oranges,Feel Better,0,nan,330.1873,Imperial Hearts,328151
TRAQMLV128F92F33CB,Anna Vissi,Den Me Agapas,0,0.5278181365564875,296.30649,Music Guide - Athens,391698
TRAQMNB12903CDD58F,The Berzerker,Compromise,2002,0.5441335694599091,163.81342,Dissimulate,681692
TRAQMNJ128F92E9D94,Ada Jane,The Queen's Treatment,0,nan,288.80934,Never Been Better,435385
TRAQMNQ128F4250FD8,Flora Purim,Tomara (I Wish),1994,0.26586104921065007,242.83383,Encounter,275330
TRAQMOX12903CAEBD7,Virgil Moorefield,Get Moose and Squirrel,1995,0.0,155.8722,Unsettled Scores,665048
TRAQMTB128F92FEE3B,Ice_ Lucky Luciano_ Filero,Slab Ridaz (feat. Lucky Luciano & Filero),0,nan,239.93424,Frozen Dreams,615263
TRAQMWJ12903D02BD4,GG Allin,Outskirts Of Life,0,nan,198.84363,Carnival Of Excess : Limited Edition - Original Mixes,785780
TRAQMWP12903CAC06F,Dallas Holm,A Broken Heart,0,nan,273.00526,Early Works,575324
TRAQMYS128F930582B,Styles P,Styles P Speaks (Interlude),0,nan,57.57342,The Art of War Volume 4,447646
TRAQMZB128EF351A09,The Game feat. Jim Jones Camron & Bezell,Certified Gangstas (featuring Jim Jones Camron & Bezell),0,0.4072330149011048,210.23302,Westside Story Remix feat. Snoop Dogg & 50 Cent,76216
TRAQMZG128F427C15C,Simple Minds,Sanctify Yourself (Extended Remix),0,nan,435.3824,Themes - Volume 3,266810
TRAQNEC128F14ADF01,Petra,Hollow Eyes (Beat The System Album Version),0,0.5183405378823447,242.62485,Petraphonics,64413
TRAQNHD128F42438E2,Alexander O'Neal,When A Man Loves A Woman,2008,0.4733465411087876,183.11791,Alex Loves...,192588
TRAQNMM12903D00407,Bionikworld,Party Favours,0,0.0,413.23057,Preset 001 / Reset 001,606149
TRAQNMX128F427CAFB,Jean Segurel,Sous les chataigniers,0,nan,144.97914,Les Fiances D'Auvergne,291038
TRAQNUS128F14698ED,Photek,124,1997,nan,421.19791,Modus Operandi,28863
TRAQNXY128EF35D3CB,Ashes to Ashes,Gemini,0,0.0,247.84934,Big Moving Parts,80685
TRAQOFP128F92FF669,Band Of Horses,Plans (Cover Version - Original by Grizzly Bear),0,0.5287824809425877,205.24363,Friend EP,532679
TRAQOLQ128EF3531E3,Bill Murk,Find us Faithful,0,0.0,298.9971,Praise Keeper,76785
TRAQOMM12903CC1D1C,Don & Juan,Are You Putting Me On The Shelf,1995,nan,136.04526,Twirl Records Story Volume 10,715795
TRAQOOL128F93030A4,Simple Minds,Hunter And The Hunted (Live),1983,nan,352.44363,Silver Box,533915
TRAQOOU12903CBE70D,Edmundo Ros,Happy Beat,0,nan,134.1122,The Latin Sounds of Edmundo Ros,714651
TRAQOOW128F932FA3C,Noemi,Per Colpa Tua,2010,0.6112146226111387,226.37669,Sulla Mia Pelle Special Edition,634092
TRAQOPC128F422850C,Frederik,Hur hur murmioon,0,nan,179.3824,20 Suosikkia  / Se jokin sinulla on,124373
TRAQOSE128F42575EF,Cocoa Tea,100%,1992,0.0,228.96281,Kingston Hot,263360
TRAQOXO128F42636BD,James Taylor,Down In The Hole,0,0.4432913119053975,315.16689,New Moon Shine,282022
